year,race,education_buckets,sex,age,assets,debt,networth
2016,All,Some college or Associate degree,Female,>=75,216649.7,19357.02,209842.84
2016,All,Some college or Associate degree,Female,All,62899.67,22335.02,28716.46
2016,All,Some college or Associate degree,Male,35-44,201653.33,96146.95,69025.85
2016,All,Some college or Associate degree,Male,45-54,260787.96,103847.21,148442.8
2016,All,Some college or Associate degree,Male,55-64,398307.88,96785.09,263979.74
2016,All,Some college or Associate degree,Male,65-74,333642.67,39245.82,219468.17
2016,All,Some college or Associate degree,Male,<35,37070.82,34247.03,11922.65
2016,All,Some college or Associate degree,Male,>=75,408411.81,18080.73,395436.23
2016,All,Some college or Associate degree,Male,All,208460.2,65835.13,101890.24
2016,Black,All,All,35-44,33396.17,32758.03,7242.93
2016,Black,All,All,45-54,107420.82,61314.95,37852.54
2016,Black,All,All,55-64,49243.4,31375.39,23707.03
2016,Black,All,All,65-74,121970.49,47860.76,49870.91
2016,Black,All,All,<35,14890.01,31907.17,2020.79
2016,Black,All,All,>=75,109760.68,17017.16,75514.71
2016,Black,All,All,All,49519.93,33364.27,18240.27
2016,Black,All,Female,35-44,16731.06,20846.02,1084.84
2016,Black,All,Female,45-54,88542.41,56156.62,39139.47
2016,Black,All,Female,55-64,9360.5,24036.74,4669.08
2016,Black,All,Female,65-74,110292.46,31375.39,44542.41
2016,Black,All,Female,<35,6487.79,18133.91,319.07
2016,Black,All,Female,>=75,118216.08,10635.72,95615.16
2016,Black,All,Female,All,26590.37,26312.78,7052.55
2016,Black,All,Male,35-44,52859.55,36204.01,22336.08
2016,Black,All,Male,45-54,118364.98,69132.21,34034.32
2016,Black,All,Male,55-64,112738.68,33821.6,67217.78
2016,Black,All,Male,65-74,189315.89,59240.98,84915.62
2016,Black,All,Male,<35,27769.88,37820.64,7912.98
2016,Black,All,Male,>=75,100082.17,27014.74,61931.82
2016,Black,All,Male,All,84554.01,44202.07,34555.47
2016,Black,Bachelor's degree or higher,All,35-44,88180.79,83490.44,17336.23
2016,Black,Bachelor's degree or higher,All,45-54,262596.03,113259.83,86277
2016,Black,Bachelor's degree or higher,All,55-64,161663.01,61687.2,104676.8
2016,Black,Bachelor's degree or higher,All,65-74,390931.58,106357.24,312158.51
2016,Black,Bachelor's degree or higher,All,<35,47945.85,61049.06,3350.25
2016,Black,Bachelor's degree or higher,All,>=75,332898.17,30843.6,308095.66
2016,Black,Bachelor's degree or higher,All,All,157876.69,82841.66,72535.64
2016,Black,Bachelor's degree or higher,Female,35-44,74875.5,83490.44,-12720.33
2016,Black,Bachelor's degree or higher,Female,45-54,206993.53,106569.96,85085.79
2016,Black,Bachelor's degree or higher,Female,55-64,175489.45,61687.2,104974.6
2016,Black,Bachelor's degree or higher,Female,65-74,285356.48,67005.06,218340.78
2016,Black,Bachelor's degree or higher,Female,<35,28673.91,48286.19,-24366.44
2016,Black,Bachelor's degree or higher,Female,>=75,333961.74,36161.46,332898.17
2016,Black,Bachelor's degree or higher,Female,All,142731.42,69823.53,60623.63
2016,Black,Bachelor's degree or higher,Male,35-44,144060.89,74641.51,38554.5
2016,Black,Bachelor's degree or higher,Male,45-54,345235.61,121034.54,117673.65
2016,Black,Bachelor's degree or higher,Male,55-64,121247.26,29354.6,104591.71
2016,Black,Bachelor's degree or higher,Male,65-74,540507.51,140072.49,449997.5
2016,Black,Bachelor's degree or higher,Male,<35,107665.44,82979.92,15634.51
2016,Black,Bachelor's degree or higher,Male,>=75,119970.97,2658.93,117780.01
2016,Black,Bachelor's degree or higher,Male,All,199334.75,97912.48,88808.3
2016,Black,High school diploma,All,35-44,13997.68,14092.33,5594.39
2016,Black,High school diploma,All,45-54,48179.83,26589.31,21335.26
2016,Black,High school diploma,All,55-64,25100.31,30396.9,18187.09
2016,Black,High school diploma,All,65-74,127969.04,47860.76,67366.68
2016,Black,High school diploma,All,<35,10125.21,11699.3,3988.4
2016,Black,High school diploma,All,>=75,95721.52,3190.72,95615.16
2016,Black,High school diploma,All,All,27333.81,22335.02,11603.58
2016,Black,High school diploma,Female,35-44,5594.39,10635.72,1084.84
2016,Black,High school diploma,Female,45-54,12231.08,13826.44,3988.4
2016,Black,High school diploma,Female,55-64,11369.59,17761.66,1574.09
2016,Black,High school diploma,Female,65-74,85085.79,42542.9,41904.75
2016,Black,High school diploma,Female,<35,1435.82,1808.07,957.22
2016,Black,High school diploma,Female,>=75,118216.08,2339.86,104804.43
2016,Black,High school diploma,Female,All,10593.18,10635.72,5328.5
2016,Black,High school diploma,Male,35-44,26408.5,26589.31,13837.08
2016,Black,High school diploma,Male,45-54,84234.94,43606.47,26291.51
2016,Black,High school diploma,Male,55-64,82097.16,40203.04,49349.76
2016,Black,High school diploma,Male,65-74,189422.25,64877.92,146539.01
2016,Black,High school diploma,Male,<35,21292.72,28716.46,7891.71
2016,Black,High school diploma,Male,>=75,65835.13,22866.81,61368.13
2016,Black,High school diploma,Male,All,59560.06,35097.89,24095.23
2016,Black,No high school diploma,All,35-44,27728.4,66792.35,10938.84
2016,Black,No high school diploma,All,45-54,32704.85,15953.59,7125.94
2016,Black,No high school diploma,All,55-64,7446.07,3509.79,4137.3
2016,Black,No high school diploma,All,65-74,39969.05,18495.52,25397.05
2016,Black,No high school diploma,All,<35,5466.76,11699.3,2935.46
2016,Black,No high school diploma,All,>=75,77257.9,27652.88,53997.57
2016,Black,No high school diploma,All,All,25940.53,17974.37,11699.3
2016,Black,No high school diploma,Female,35-44,882.77,15953.59,106.36
2016,Black,No high school diploma,Female,45-54,49244.47,13826.44,8689.39
2016,Black,No high school diploma,Female,55-64,840.22,946.58,287.16
2016,Black,No high school diploma,Female,65-74,18399.8,967.85,1138.02
2016,Black,No high school diploma,Female,<35,978.49,3190.72,978.49
2016,Black,No high school diploma,Female,>=75,48817.97,14890.01,46797.19
2016,Black,No high school diploma,Female,All,11390.86,11699.3,3211.99
2016,Black,No high school diploma,Male,35-44,168439.03,103623.86,63601.63
2016,Black,No high school diploma,Male,45-54,28291.03,15953.59,7019.58
2016,Black,No high school diploma,Male,55-64,36512.44,22122.31,20526.95
2016,Black,No high school diploma,Male,65-74,50987.66,51051.48,31662.55
2016,Black,No high school diploma,Male,<35,7232.29,,7232.29
2016,Black,No high school diploma,Male,>=75,77257.9,36161.46,53997.57
2016,Black,No high school diploma,Male,All,50881.31,30843.6,20526.95
2016,Black,Some college or Associate degree,All,35-44,22356.29,25313.02,7242.93
2016,Black,Some college or Associate degree,All,45-54,107335.73,31907.17,42649.25
2016,Black,Some college or Associate degree,All,55-64,100294.88,53263.71,47031.17
2016,Black,Some college or Associate degree,All,65-74,110292.46,17144.79,49870.91
2016,Black,Some college or Associate degree,All,<35,15145.27,26206.42,74.45
2016,Black,Some college or Associate degree,All,>=75,128266.84,25951.17,110281.83
2016,Black,Some college or Associate degree,All,All,44563.68,27971.95,14687.94
2016,Black,Some college or Associate degree,Female,35-44,21271.45,20846.02,4690.35
2016,Black,Some college or Associate degree,Female,45-54,102751.73,38607.68,41266.61
2016,Black,Some college or Associate degree,Female,55-64,9146.72,21856.41,5849.65
2016,Black,Some college or Associate degree,Female,65-74,110292.46,17155.42,49870.91
2016,Black,Some college or Associate degree,Female,<35,6806.86,17017.16,-3616.15
2016,Black,Some college or Associate degree,Female,>=75,,,
2016,Black,Some college or Associate degree,Female,All,26802.03,25525.74,6934.49
2016,Black,Some college or Associate degree,Male,35-44,31556.19,33140.92,13081.94
2016,Black,Some college or Associate degree,Male,45-54,109558.6,31907.17,43819.18
2016,Black,Some college or Associate degree,Male,55-64,207928.41,91467.23,91775.67
2016,Black,Some college or Associate degree,Male,65-74,110505.18,5636.93,11906.69
2016,Black,Some college or Associate degree,Male,<35,28929.17,32438.96,7391.83
2016,Black,Some college or Associate degree,Male,>=75,361667.81,25951.17,361667.81
2016,Black,Some college or Associate degree,Male,All,81416.47,32896.3,38926.75
2016,Hispanic,All,All,35-44,47009.9,33608.89,19420.83
2016,Hispanic,All,All,45-54,133777.2,65941.49,39820.15
2016,Hispanic,All,All,55-64,92849.87,27652.88,30099.1
2016,Hispanic,All,All,65-74,35065.98,4254.29,32651.67
2016,Hispanic,All,All,<35,25897.99,22962.53,9880.59
2016,Hispanic,All,All,>=75,101060.65,65941.49,101060.65
2016,Hispanic,All,All,All,57922.15,31907.17,22037.22
2016,Hispanic,All,Female,35-44,17017.16,18080.73,5956.01
2016,Hispanic,All,Female,45-54,89648.52,38288.61,61889.28
2016,Hispanic,All,Female,55-64,22547.74,21271.45,14624.12
2016,Hispanic,All,Female,65-74,2233.5,2127.14,2073.97
2016,Hispanic,All,Female,<35,8625.57,20814.11,3562.97
2016,Hispanic,All,Female,>=75,80863.41,319.07,80863.41
2016,Hispanic,All,Female,All,17336.23,20814.11,6594.15
2016,Hispanic,All,Male,35-44,62538.06,39352.18,28503.74
2016,Hispanic,All,Male,45-54,139753.42,84022.22,39724.43
2016,Hispanic,All,Male,55-64,170745.92,32800.57,92849.87
2016,Hispanic,All,Male,65-74,114865.82,4254.29,79129.79
2016,Hispanic,All,Male,<35,27652.88,24355.81,12869.23
2016,Hispanic,All,Male,>=75,113270.46,121247.26,101783.88
2016,Hispanic,All,Male,All,73811.93,34417.2,28875.99
2016,Hispanic,Bachelor's degree or higher,All,35-44,193357.47,119013.76,73386.5
2016,Hispanic,Bachelor's degree or higher,All,45-54,161663.01,37012.32,158472.29
2016,Hispanic,Bachelor's degree or higher,All,55-64,202397.83,59666.41,92849.87
2016,Hispanic,Bachelor's degree or higher,All,65-74,295992.21,130819.41,141167.97
2016,Hispanic,Bachelor's degree or higher,All,<35,86447.17,64877.92,20207.88
2016,Hispanic,Bachelor's degree or higher,All,>=75,279719.55,,213778.06
2016,Hispanic,Bachelor's degree or higher,All,All,174425.88,65941.49,81363.29
2016,Hispanic,Bachelor's degree or higher,Female,35-44,101039.38,119013.76,75194.57
2016,Hispanic,Bachelor's degree or higher,Female,45-54,282910.27,58496.48,120162.41
2016,Hispanic,Bachelor's degree or higher,Female,55-64,203886.84,108803.46,72322.93
2016,Hispanic,Bachelor's degree or higher,Female,65-74,,,
2016,Hispanic,Bachelor's degree or higher,Female,<35,14667.73,70833.92,11486.58
2016,Hispanic,Bachelor's degree or higher,Female,>=75,,,
2016,Hispanic,Bachelor's degree or higher,Female,All,173681.38,65941.49,72322.93
2016,Hispanic,Bachelor's degree or higher,Male,35-44,201759.69,124544.33,41372.97
2016,Hispanic,Bachelor's degree or higher,Male,45-54,158482.93,34885.18,158482.93
2016,Hispanic,Bachelor's degree or higher,Male,55-64,202397.83,59666.41,142731.42
2016,Hispanic,Bachelor's degree or higher,Male,65-74,168576.23,130819.41,37756.82
2016,Hispanic,Bachelor's degree or higher,Male,<35,223153.45,56369.34,68387.71
2016,Hispanic,Bachelor's degree or higher,Male,>=75,,,
2016,Hispanic,Bachelor's degree or higher,Male,All,192081.18,59666.41,96790.41
2016,Hispanic,High school diploma,All,35-44,136084.09,54242.19,45946.33
2016,Hispanic,High school diploma,All,45-54,207162.64,149665.91,39724.43
2016,Hispanic,High school diploma,All,55-64,58081.69,161663.01,30577.71
2016,Hispanic,High school diploma,All,65-74,64558.85,20516.31,32651.67
2016,Hispanic,High school diploma,All,<35,25897.99,24462.17,14602.85
2016,Hispanic,High school diploma,All,>=75,121672.69,,121672.69
2016,Hispanic,High school diploma,All,All,72142.12,54242.19,30705.34
2016,Hispanic,High school diploma,Female,35-44,3935.22,34034.32,3935.22
2016,Hispanic,High school diploma,Female,45-54,494135.75,66015.94,259192.6
2016,Hispanic,High school diploma,Female,55-64,851.92,,574.33
2016,Hispanic,High school diploma,Female,65-74,64558.85,20314.23,32651.67
2016,Hispanic,High school diploma,Female,<35,14900.65,20207.88,6849.41
2016,Hispanic,High school diploma,Female,>=75,121672.69,,121672.69
2016,Hispanic,High school diploma,Female,All,14411.41,20314.23,6487.79
2016,Hispanic,High school diploma,Male,35-44,179328.95,63176.2,52988.24
2016,Hispanic,High school diploma,Male,45-54,206545.77,170916.09,39724.43
2016,Hispanic,High school diploma,Male,55-64,72136.8,163790.15,47887.35
2016,Hispanic,High school diploma,Male,65-74,98912.24,74450.07,98912.24
2016,Hispanic,High school diploma,Male,<35,38299.24,24462.17,15155.91
2016,Hispanic,High school diploma,Male,>=75,,,
2016,Hispanic,High school diploma,Male,All,129436.77,74450.07,35065.98
2016,Hispanic,No high school diploma,All,35-44,18718.87,9359.44,14996.37
2016,Hispanic,No high school diploma,All,45-54,61570.21,10103.94,25993.71
2016,Hispanic,No high school diploma,All,55-64,33821.6,32800.57,23717.67
2016,Hispanic,No high school diploma,All,65-74,8146.96,4147.93,5211.5
2016,Hispanic,No high school diploma,All,<35,12656.51,13188.3,10103.94
2016,Hispanic,No high school diploma,All,>=75,100348.06,4956.25,100348.06
2016,Hispanic,No high school diploma,All,All,26068.16,12124.73,14996.37
2016,Hispanic,No high school diploma,Female,35-44,12103.45,8508.58,2478.12
2016,Hispanic,No high school diploma,Female,45-54,61889.28,2127.14,61889.28
2016,Hispanic,No high school diploma,Female,55-64,25632.1,14677.3,12677.78
2016,Hispanic,No high school diploma,Female,65-74,425.43,,425.43
2016,Hispanic,No high school diploma,Female,<35,6913.22,,6913.22
2016,Hispanic,No high school diploma,Female,>=75,1169.93,,1169.93
2016,Hispanic,No high school diploma,Female,All,5115.78,6200.63,2478.12
2016,Hispanic,No high school diploma,Male,35-44,23153.97,11699.3,17027.79
2016,Hispanic,No high school diploma,Male,45-54,60506.64,56156.62,25632.1
2016,Hispanic,No high school diploma,Male,55-64,77641.85,39352.18,23824.02
2016,Hispanic,No high school diploma,Male,65-74,114865.82,4147.93,10848.44
2016,Hispanic,No high school diploma,Male,<35,24175,13188.3,11167.51
2016,Hispanic,No high school diploma,Male,>=75,101060.65,,101060.65
2016,Hispanic,No high school diploma,Male,All,30949.96,14890.01,18612.52
2016,Hispanic,Some college or Associate degree,All,35-44,97848.66,30099.1,46839.73
2016,Hispanic,Some college or Associate degree,All,45-54,121459.97,116992.97,74630.88
2016,Hispanic,Some college or Associate degree,All,55-64,170745.92,13932.8,143667.36
2016,Hispanic,Some college or Associate degree,All,65-74,72748.35,744.5,72748.35
2016,Hispanic,Some college or Associate degree,All,<35,20697.12,22962.53,3562.97
2016,Hispanic,Some college or Associate degree,All,>=75,,,
2016,Hispanic,Some college or Associate degree,All,All,57815.8,24355.81,17229.87
2016,Hispanic,Some college or Associate degree,Female,35-44,34076.86,21271.45,26100.07
2016,Hispanic,Some college or Associate degree,Female,45-54,5902.83,46159.04,5902.83
2016,Hispanic,Some college or Associate degree,Female,55-64,22547.74,12762.87,14996.37
2016,Hispanic,Some college or Associate degree,Female,65-74,,,
2016,Hispanic,Some college or Associate degree,Female,<35,8402.22,21877.68,1276.29
2016,Hispanic,Some college or Associate degree,Female,All,15007.01,20814.11,3467.25
2016,Hispanic,Some college or Associate degree,Male,35-44,115503.97,30099.1,64984.28
2016,Hispanic,Some college or Associate degree,Male,45-54,210374.63,127639.33,90137.76
2016,Hispanic,Some college or Associate degree,Male,55-64,310935.4,13932.8,252438.92
2016,Hispanic,Some college or Associate degree,Male,65-74,276082.13,105293.67,113993.69
2016,Hispanic,Some college or Associate degree,Male,<35,26802.03,23717.67,5105.15
2016,Hispanic,Some college or Associate degree,Male,>=75,,,
2016,Hispanic,Some college or Associate degree,Male,All,97848.66,32013.53,46839.73
2016,Other,All,All,35-44,188145.96,103379.24,84128.58
2016,Other,All,All,45-54,243558.09,96785.09,142082.64
2016,Other,All,All,55-64,267701.18,75300.93,138232.51
2016,Other,All,All,65-74,334504.17,47009.9,182200.59
2016,Other,All,All,<35,25844.81,25525.74,9477.49
2016,Other,All,All,>=75,420749.25,14358.23,417983.97
2016,Other,All,All,All,141881.63,60198.2,68728.05
2016,Other,All,Female,35-44,71876.23,41160.25,30715.97
2016,Other,All,Female,45-54,20739.66,22122.31,13188.3
2016,Other,All,Female,55-64,25430.02,11529.13,15794.05
2016,Other,All,Female,65-74,177829.31,15953.59,104878.88
2016,Other,All,Female,<35,12869.23,15953.59,3190.72
2016,Other,All,Female,>=75,264829.54,12762.87,264829.54
2016,Other,All,Female,All,32438.96,15953.59,20207.88
2016,Other,All,Male,35-44,248673.87,112738.68,125926.98
2016,Other,All,Male,45-54,353829.28,142625.06,205907.62
2016,Other,All,Male,55-64,428226.17,157876.69,200589.76
2016,Other,All,Male,65-74,500697.99,113802.25,285420.3
2016,Other,All,Male,<35,35619.04,31800.82,11572.73
2016,Other,All,Male,>=75,1250761.18,168469.87,1250761.18
2016,Other,All,Male,All,221015.67,91148.16,116781.32
2016,Other,Bachelor's degree or higher,All,35-44,387672.15,163790.15,210268.27
2016,Other,Bachelor's degree or higher,All,45-54,872554.82,255151.03,659840.34
2016,Other,Bachelor's degree or higher,All,55-64,718974.96,247812.38,511578.34
2016,Other,Bachelor's degree or higher,All,65-74,792574.18,92530.8,687067.79
2016,Other,Bachelor's degree or higher,All,<35,58815.56,69132.21,22335.02
2016,Other,Bachelor's degree or higher,All,>=75,2425572.66,229518.93,2196053.72
2016,Other,Bachelor's degree or higher,All,All,432023.12,162726.58,223988.35
2016,Other,Bachelor's degree or higher,Female,35-44,74003.37,41160.25,63357.01
2016,Other,Bachelor's degree or higher,Female,45-54,654416.12,60198.2,620913.59
2016,Other,Bachelor's degree or higher,Female,55-64,437021.91,128532.73,330451.95
2016,Other,Bachelor's degree or higher,Female,65-74,526362,19782.45,506579.55
2016,Other,Bachelor's degree or higher,Female,<35,31907.17,106357.24,3190.72
2016,Other,Bachelor's degree or higher,Female,All,71876.23,74131,53710.41
2016,Other,Bachelor's degree or higher,Male,35-44,495305.68,209842.84,320135.3
2016,Other,Bachelor's degree or higher,Male,45-54,941474.32,320667.09,659840.34
2016,Other,Bachelor's degree or higher,Male,55-64,963915.7,319071.73,696959.02
2016,Other,Bachelor's degree or higher,Male,65-74,886700.34,162726.58,718974.96
2016,Other,Bachelor's degree or higher,Male,<35,73705.57,56369.34,44882.76
2016,Other,Bachelor's degree or higher,Male,>=75,2425572.66,229518.93,2196053.72
2016,Other,Bachelor's degree or higher,Male,All,629634.88,209842.84,329069.31
2016,Other,High school diploma,All,35-44,55625.9,38501.32,34140.68
2016,Other,High school diploma,All,45-54,105506.39,60708.71,80140.18
2016,Other,High school diploma,All,55-64,66792.35,68536.61,57805.16
2016,Other,High school diploma,All,65-74,170150.32,91148.16,111292.22
2016,Other,High school diploma,All,<35,11912.01,10635.72,10103.94
2016,Other,High school diploma,All,>=75,420749.25,,417983.97
2016,Other,High school diploma,All,All,74556.43,18080.73,37980.17
2016,Other,High school diploma,Female,35-44,24036.74,50519.69,7445.01
2016,Other,High school diploma,Female,45-54,14257.19,4998.79,11438.72
2016,Other,High school diploma,Female,55-64,10635.72,,0
2016,Other,High school diploma,Female,65-74,440223.27,14890.01,106048.81
2016,Other,High school diploma,Female,<35,10954.8,7870.44,10103.94
2016,Other,High school diploma,Female,>=75,,,
2016,Other,High school diploma,Female,All,24036.74,6381.43,15380.32
2016,Other,High school diploma,Male,35-44,74556.43,38501.32,55625.9
2016,Other,High school diploma,Male,45-54,242494.51,107952.6,169214.37
2016,Other,High school diploma,Male,55-64,206758.48,69589.54,93594.37
2016,Other,High school diploma,Male,65-74,165013.26,91148.16,115663.5
2016,Other,High school diploma,Male,<35,16485.37,12762.87,11369.59
2016,Other,High school diploma,Male,>=75,,,
2016,Other,High school diploma,Male,All,95615.16,62750.77,55519.54
2016,Other,No high school diploma,All,35-44,45734.68,13401.01,45734.68
2016,Other,No high school diploma,All,45-54,57624.35,20420.59,36671.98
2016,Other,No high school diploma,All,55-64,8519.22,8295.86,2020.79
2016,Other,No high school diploma,All,65-74,59560.06,15953.59,59560.06
2016,Other,No high school diploma,All,<35,5785.83,1701.72,3765.05
2016,Other,No high school diploma,All,>=75,32438.96,,32438.96
2016,Other,No high school diploma,All,All,20207.88,11529.13,16804.44
2016,Other,No high school diploma,Female,35-44,,,
2016,Other,No high school diploma,Female,45-54,5743.29,3190.72,5743.29
2016,Other,No high school diploma,Female,55-64,2020.79,8295.86,244.62
2016,Other,No high school diploma,Female,65-74,17027.79,1595.36,16804.44
2016,Other,No high school diploma,Female,<35,446.7,382.89,244.62
2016,Other,No high school diploma,Female,>=75,,,
2016,Other,No high school diploma,Female,All,5849.65,1935.7,2148.42
2016,Other,No high school diploma,Male,35-44,64877.92,13401.01,63176.2
2016,Other,No high school diploma,Male,45-54,77906.68,59347.34,50583.5
2016,Other,No high school diploma,Male,55-64,,,
2016,Other,No high school diploma,Male,65-74,500591.64,157940.51,285420.3
2016,Other,No high school diploma,Male,<35,6487.79,10210.3,4786.08
2016,Other,No high school diploma,Male,>=75,183040.82,,168682.59
2016,Other,No high school diploma,Male,All,64877.92,14996.37,53497.69
2016,Other,Some college or Associate degree,All,35-44,254193.81,110441.36,84660.37
2016,Other,Some college or Associate degree,All,45-54,183253.53,74343.71,98720.79
2016,Other,Some college or Associate degree,All,55-64,171543.6,70195.78,113387.46
2016,Other,Some college or Associate degree,All,65-74,609320.65,18718.87,609214.29
2016,Other,Some college or Associate degree,All,<35,24759.97,20207.88,8402.22
2016,Other,Some college or Associate degree,All,>=75,264829.54,19357.02,264829.54
2016,Other,Some college or Associate degree,All,All,108484.39,48924.33,53391.34
2016,Other,Some college or Associate degree,Female,35-44,80831.5,36161.46,34725.64
2016,Other,Some college or Associate degree,Female,45-54,65622.42,34895.81,29248.24
2016,Other,Some college or Associate degree,Female,55-64,120821.83,8157.6,46478.12
2016,Other,Some college or Associate degree,Female,65-74,256108.24,18718.87,160758.97
2016,Other,Some college or Associate degree,Female,<35,11071.79,17017.16,3509.79
2016,Other,Some college or Associate degree,Female,>=75,264829.54,12762.87,264829.54
2016,Other,Some college or Associate degree,Female,All,64526.94,19463.38,23504.95
2016,Other,Some college or Associate degree,Male,35-44,393415.44,113387.46,144603.31
2016,Other,Some college or Associate degree,Male,45-54,231401.45,104230.1,102634.74
2016,Other,Some college or Associate degree,Male,55-64,267594.82,86787.51,139859.77
2016,Other,Some college or Associate degree,Male,65-74,797360.25,16804.44,700362.45
2016,Other,Some college or Associate degree,Male,<35,34885.18,28620.73,9635.97
2016,Other,Some college or Associate degree,Male,>=75,123268.05,168469.87,123268.05
2016,Other,Some college or Associate degree,Male,All,146081.67,69557.64,85936.65
2016,White,All,All,35-44,275646.07,132946.55,105102.23
2016,White,All,All,45-54,348000.9,109547.96,225371
2016,White,All,All,55-64,389905.65,85904.75,297470.57
2016,White,All,All,65-74,366613.42,45733.61,321730.66
2016,White,All,All,<35,59038.91,57432.91,21271.45
2016,White,All,All,>=75,392831.54,23398.59,336407.96
2016,White,All,All,All,281613.77,78831.99,181870.89
2016,White,All,Female,35-44,120683.56,87957.44,41755.85
2016,White,All,Female,45-54,154218,31907.17,88808.3
2016,White,All,Female,55-64,164853.73,47860.76,104644.89
2016,White,All,Female,65-74,236804.4,20686.48,199441.1
2016,White,All,Female,<35,17283.05,28875.99,4712.69
2016,White,All,Female,>=75,266446.17,10635.72,245366.16
2016,White,All,Female,All,154579.62,30949.96,93434.84
2016,White,All,Male,35-44,310563.15,143582.28,127309.62
2016,White,All,Male,45-54,403200.31,130819.41,247174.23
2016,White,All,Male,55-64,503388.83,98912.24,410538.96
2016,White,All,Male,65-74,452869.14,51211.01,400541.38
2016,White,All,Male,<35,92904.12,68068.64,29248.24
2016,White,All,Male,>=75,439255.41,41915.39,406071.95
2016,White,All,Male,All,325623.34,95721.52,213044.19
2016,White,Bachelor's degree or higher,All,35-44,452220.36,223350.21,243558.09
2016,White,Bachelor's degree or higher,All,45-54,698448.02,204205.91,525404.78
2016,White,Bachelor's degree or higher,All,55-64,966914.97,138689.85,840754.01
2016,White,Bachelor's degree or higher,All,65-74,902473.12,82958.65,885530.41
2016,White,Bachelor's degree or higher,All,<35,158897.72,104442.81,49509.3
2016,White,Bachelor's degree or higher,All,>=75,1067826.72,38288.61,1065699.58
2016,White,Bachelor's degree or higher,All,All,573371.9,140816.99,424365.4
2016,White,Bachelor's degree or higher,Female,35-44,202504.19,145709.42,75779.54
2016,White,Bachelor's degree or higher,Female,45-54,412772.46,130181.27,236751.22
2016,White,Bachelor's degree or higher,Female,55-64,392490.14,91052.44,332791.81
2016,White,Bachelor's degree or higher,Female,65-74,362529.3,71365.71,310722.69
2016,White,Bachelor's degree or higher,Female,<35,29780.03,58230.59,4786.08
2016,White,Bachelor's degree or higher,Female,>=75,694831.87,8508.58,694831.87
2016,White,Bachelor's degree or higher,Female,All,327261.24,78831.99,211650.91
2016,White,Bachelor's degree or higher,Male,35-44,518927.63,232922.36,296311.28
2016,White,Bachelor's degree or higher,Male,45-54,864365.32,211331.84,643142.25
2016,White,Bachelor's degree or higher,Male,55-64,1279052.21,141561.49,1186308.69
2016,White,Bachelor's degree or higher,Male,65-74,1238764.08,82958.65,1053574.85
2016,White,Bachelor's degree or higher,Male,<35,186401.7,113589.54,60517.27
2016,White,Bachelor's degree or higher,Male,>=75,1293091.36,65941.49,1215769.65
2016,White,Bachelor's degree or higher,Male,All,686748.72,158472.29,513918.2
2016,White,High school diploma,All,35-44,140871.23,94657.95,69355.56
2016,White,High school diploma,All,45-54,214097.13,73790.66,105612.74
2016,White,High school diploma,All,55-64,201121.55,37225.04,137945.34
2016,White,High school diploma,All,65-74,265520.86,23611.31,236570.42
2016,White,High school diploma,All,<35,48179.83,41851.58,18421.07
2016,White,High school diploma,All,>=75,262276.96,24462.17,239410.15
2016,White,High school diploma,All,All,189879.59,44670.04,109388.42
2016,White,High school diploma,Female,35-44,101954.05,78172.57,33332.36
2016,White,High school diploma,Female,45-54,69663.99,18825.23,52849.98
2016,White,High school diploma,Female,55-64,40437.02,24355.81,31375.39
2016,White,High school diploma,Female,65-74,132457.31,5105.15,100613.95
2016,White,High school diploma,Female,<35,24993.95,17017.16,10242.2
2016,White,High school diploma,Female,>=75,207183.91,6806.86,193038.4
2016,White,High school diploma,Female,All,109654.32,15953.59,69451.28
2016,White,High school diploma,Male,35-44,165332.33,95402.45,86735.4
2016,White,High school diploma,Male,45-54,219202.28,79980.65,116494.15
2016,White,High school diploma,Male,55-64,263765.96,46797.19,191209.05
2016,White,High school diploma,Male,65-74,312477.58,43500.11,262702.39
2016,White,High school diploma,Male,<35,58932.55,51795.98,18825.23
2016,White,High school diploma,Male,>=75,310775.86,28716.46,276422.48
2016,White,High school diploma,Male,All,214277.94,52753.19,119875.25
2016,White,No high school diploma,All,35-44,33800.33,19037.95,19250.66
2016,White,No high school diploma,All,45-54,84883.72,34459.75,25238.57
2016,White,No high school diploma,All,55-64,136669.06,66792.35,90510.01
2016,White,No high school diploma,All,65-74,160812.15,12273.63,120821.83
2016,White,No high school diploma,All,<35,12337.44,42542.9,9540.24
2016,White,No high school diploma,All,>=75,171235.16,14890.01,155281.58
2016,White,No high school diploma,All,All,115163.62,29035.53,65941.49
2016,White,No high school diploma,Female,35-44,41692.04,4254.29,978.49
2016,White,No high school diploma,Female,45-54,8189.51,2127.14,4988.15
2016,White,No high school diploma,Female,55-64,42542.9,21165.09,23941.02
2016,White,No high school diploma,Female,65-74,37459.02,9891.22,35065.98
2016,White,No high school diploma,Female,<35,5457.19,,4595.7
2016,White,No high school diploma,Female,>=75,236113.08,7710.9,214735.27
2016,White,No high school diploma,Female,All,64952.37,7817.26,35087.25
2016,White,No high school diploma,Male,35-44,33768.42,20633.31,21388.44
2016,White,No high school diploma,Male,45-54,98593.16,44094.65,40032.87
2016,White,No high school diploma,Male,55-64,210831.96,87212.94,109867.03
2016,White,No high school diploma,Male,65-74,182615.39,13507.37,131776.62
2016,White,No high school diploma,Male,<35,13614.79,42542.9,13508.43
